sender,receiver,count,total,avg,velocity,unique_devices,last_tx
A440,A178,1,829,829,1,1,40050
A440,A2224,1,1299,1299,1,1,40049
A440,A1434,1,1389,1389,1,1,40054
A738,A2172,1,30615,30615,1,1,37054
A738,A1676,1,30902,30902,1,1,28402
A738,A2088,1,30904,30904,1,1,29089
A738,A1230,1,30987,30987,1,1,6481
A1341,A2123,1,60354,60354,1,1,20946
A1341,A1656,1,60211,60211,1,1,18037
A1341,A867,1,60111,60111,1,1,297
A1341,A587,1,60109,60109,1,1,3095
A1341,A686,1,5000,5000,1,1,17854
A1341,A175,1,59971,59971,1,1,36660
A1341,A1418,1,1000,1000,1,1,12642
A494,A1411,1,10550,10550,1,1,33593
A494,A2174,1,10752,10752,1,1,26987
A494,A2286,1,10642,10642,1,1,36834
A494,A992,1,10570,10570,1,1,16204
A1317,A772,1,1220,1220,1,1,7804
A1317,A2211,1,74136,74136,1,1,13218
A1317,A215,1,1901,1901,1,1,7805
A1317,A197,1,1594,1594,1,1,7802
A1317,A2039,1,1088,1088,1,1,7798
A1317,A2083,1,1573,1573,1,1,7806
A1317,A2161,1,585,585,1,1,7799
A1317,A366,1,1128,1128,1,1,7800
A1317,A194,1,1120,1120,1,1,7803
A1317,A2224,1,855,855,1,1,7801
A1484,A2008,1,1000,1000,1,1,332
A98,A1335,1,94505,94505,1,1,39164
A98,A939,1,5.55789e+006,5.55789e+006,1,1,4799
A98,A1664,1,94310,94310,1,1,10972
A98,A712,1,898,898,1,1,18274
A98,A59,1,94266,94266,1,1,22302
A2091,A1118,1,18364,18364,1,1,35524
A2091,A2344,1,18216,18216,1,1,20781
A6,A521,1,50858,50858,1,1,33692
A6,A198,1,50814,50814,1,1,1790
A6,A1177,1,6.10014e+006,6.10014e+006,1,1,11368
A6,A1400,1,51153,51153,1,1,18785
A6,A426,1,51131,51131,1,1,29734
A1819,A1576,1,22450,22450,1,1,28423
A1819,A2002,1,22462,22462,1,1,1486
A1819,A103,1,1623,1623,1,1,27459
A1819,A53,1,22611,22611,1,1,15143
A1819,A760,1,22468,22468,1,1,23958
A1819,A801,1,2.63338e+006,2.63338e+006,1,1,20463
A265,A2402,1,84878,84878,1,1,26473
A265,A1216,1,84710,84710,1,1,25425
A62,A1953,1,471472,471472,1,1,38935
A62,A891,1,7822,7822,1,1,37705
A62,A1024,1,7970,7970,1,1,6246
A62,A2218,1,7965,7965,1,1,28363
A62,A1402,1,7743,7743,1,1,29052
A62,A674,1,2.6245e+006,2.6245e+006,1,1,36077
A1581,A184,1,74838,74838,1,1,34331
A1581,A1684,1,1900,1900,1,1,32599
A1581,A2308,1,2.61492e+006,2.61492e+006,1,1,7943
A1581,A1051,1,9.06378e+006,9.06378e+006,1,1,2173
A374,A283,1,1000,1000,1,1,34363
A374,A190,1,75578,75578,1,1,19524
A374,A511,1,1.50746e+006,1.50746e+006,1,1,8675
A1955,A810,1,1196,1196,1,1,28511
A1955,A1511,1,2.37832e+006,2.37832e+006,1,1,8213
A1955,A1228,1,1884,1884,1,1,2605
A1955,A1080,1,7.56923e+006,7.56923e+006,1,1,16819
A1955,A655,1,1593,1593,1,1,24333
A2475,A1284,1,3.18076e+006,3.18076e+006,1,1,20210
A2475,A2282,1,1937,1937,1,1,32535
A2475,A934,1,94433,94433,1,1,7678
A285,A1122,1,87028,87028,1,1,39828
A285,A188,1,86873,86873,1,1,26
A285,A2015,1,87305,87305,1,1,3272
A285,A724,1,1000,1000,1,1,12640
A285,A2482,1,87100,87100,1,1,32051
A2408,A719,1,2033,2033,1,1,31393
A2408,A2275,1,1845,1845,1,1,28670
A2408,A2418,1,9.0116e+006,9.0116e+006,1,1,27967
A2408,A495,1,1986,1986,1,1,13877
A985,A1706,1,85347,85347,1,1,31028
A985,A370,1,85295,85295,1,1,10895
A985,A2376,1,1.70318e+006,1.70318e+006,1,1,22775
A985,A1951,1,85145,85145,1,1,367
A985,A1809,1,4.20032e+006,4.20032e+006,1,1,28433
A985,A2322,1,84843,84843,1,1,1317
A985,A999,1,669129,669129,1,1,2171
A985,A2133,1,1000,1000,1,1,2914
A898,A2355,1,2.99157e+006,2.99157e+006,1,1,34640
A898,A2398,1,84626,84626,1,1,33977
A898,A2325,1,1423,1423,1,1,23475
A898,A2405,1,1184,1184,1,1,23468
A898,A2093,1,804,804,1,1,23471
A898,A2243,1,7.3802e+006,7.3802e+006,1,1,19712
A898,A334,1,797,797,1,1,23474
A898,A1514,1,4.18121e+006,4.18121e+006,1,1,14690
A898,A2259,1,84876,84876,1,1,40013
A898,A770,1,883,883,1,1,23469
A898,A2399,1,85186,85186,1,1,8744
A898,A1173,1,803,803,1,1,37421
A898,A1069,1,1260,1260,1,1,23470
A898,A276,1,1715,1715,1,1,23473
A898,A1618,1,1743,1743,1,1,23472
A1285,A1356,1,80016,80016,1,1,18655
A1285,A2134,1,80009,80009,1,1,11811
A1285,A1788,1,79760,79760,1,1,216
A1285,A1410,1,80118,80118,1,1,4202
A1285,A1228,1,80093,80093,1,1,37993
A1285,A202,1,80074,80074,1,1,10527
A1930,A892,1,4.68925e+006,4.68925e+006,1,1,33452
A1930,A803,1,904675,904675,1,1,25702
A1930,A498,1,4.75006e+006,4.75006e+006,1,1,30750
A1930,A1758,1,2969,2969,1,1,36786
A1930,A19,1,3002,3002,1,1,17539
A1930,A2171,1,2908,2908,1,1,31514
A1687,A1064,1,323237,323237,1,1,19463
A1687,A1676,1,35402,35402,1,1,14930
A1687,A1017,1,35428,35428,1,1,199
A1687,A2256,1,1000,1000,1,1,14777
A1687,A2297,1,35330,35330,1,1,2614
A1687,A533,1,35318,35318,1,1,9750
A1239,A1689,1,5.96777e+006,5.96777e+006,1,1,30583
A1239,A2477,1,76406,76406,1,1,11219
A1239,A994,1,76738,76738,1,1,6055
A1239,A2464,1,76624,76624,1,1,13513
A1239,A526,1,76889,76889,1,1,16625
A861,A555,1,95578,95578,1,1,36071
A861,A986,1,1875,1875,1,1,27053
A861,A94,1,1.91828e+006,1.91828e+006,1,1,10183
A2305,A772,1,98006,98006,1,1,34502
A2305,A76,1,97419,97419,1,1,30567
A2305,A789,1,97765,97765,1,1,19364
A2305,A907,1,97625,97625,1,1,1268
A892,A216,1,86789,86789,1,1,16253
A892,A1214,1,86465,86465,1,1,11825
A1049,A828,1,48375,48375,1,1,36110
A1049,A714,1,1000,1000,1,1,30333
A1049,A2471,1,2.34164e+006,2.34164e+006,1,1,26471
A1049,A202,1,48967,48967,1,1,2730
A1049,A1208,1,48464,48464,1,1,7260
A1049,A1310,1,9.87892e+006,9.87892e+006,1,1,14625
A1049,A843,1,3.94301e+006,3.94301e+006,1,1,24849
A1557,A912,1,93458,93458,1,1,29352
A1557,A1350,1,1000,1000,1,1,1379
A1557,A143,1,1000,1000,1,1,31556
A1557,A1298,1,1.8756e+006,1.8756e+006,1,1,1342
A2055,A605,1,96073,96073,1,1,6762
A1224,A795,1,585269,585269,1,1,39692
A1224,A1356,1,55275,55275,1,1,23325
A1224,A2173,1,1166,1166,1,1,10560
A1224,A1598,1,55154,55154,1,1,281
A1224,A878,1,55514,55514,1,1,8284
A1224,A772,1,2.5155e+006,2.5155e+006,1,1,1934
A1224,A687,1,55484,55484,1,1,10002
A1935,A1112,1,1000,1000,1,1,27225
A1935,A423,1,5.26426e+006,5.26426e+006,1,1,25211
A1935,A2457,1,60363,60363,1,1,18144
A1935,A999,1,60612,60612,1,1,467
A2209,A1203,1,3.70869e+006,3.70869e+006,1,1,37935
A2209,A2252,1,3.37485e+006,3.37485e+006,1,1,85
A2209,A275,1,85981,85981,1,1,15366
A2209,A545,1,86267,86267,1,1,1201
A2209,A1198,1,86190,86190,1,1,9588
A852,A1809,1,35513,35513,1,1,36878
A852,A865,1,35203,35203,1,1,405
A852,A126,1,241921,241921,1,1,18375
A852,A947,1,35088,35088,1,1,31637
A852,A1272,1,35024,35024,1,1,33451
A1280,A1565,1,43884,43884,1,1,38502
A1280,A1051,1,9.42511e+006,9.42511e+006,1,1,10903
A1280,A2480,1,43840,43840,1,1,2921
A118,A2204,1,9.98424e+006,9.98424e+006,1,1,29542
A118,A2186,1,5167,5167,1,1,17929
A118,A711,1,5000,5000,1,1,26814
A118,A1951,1,102140,102140,1,1,2573
A228,A1816,1,66005,66005,1,1,30719
A228,A1231,1,66305,66305,1,1,24950
A228,A499,1,1176,1176,1,1,6086
A228,A290,1,1581,1581,1,1,3997
A2045,A305,1,1698,1698,1,1,30340
A2045,A1141,1,1000,1000,1,1,3694
A2045,A675,1,57947,57947,1,1,28234
A2045,A1773,1,57845,57845,1,1,8137
A2045,A843,1,3.06844e+006,3.06844e+006,1,1,20467
A2357,A2405,1,3229,3229,1,1,440
A668,A1088,1,1000,1000,1,1,35259
A668,A2403,1,51521,51521,1,1,8212
A668,A632,1,2.02346e+006,2.02346e+006,1,1,4003
A1818,A1104,1,23357,23357,1,1,14137
A1818,A991,1,23599,23599,1,1,7089
A702,A1861,1,2.99561e+006,2.99561e+006,1,1,31583
A702,A1535,1,41433,41433,1,1,9352
A702,A292,1,41245,41245,1,1,3116
A1384,A2426,1,76484,76484,1,1,35022
A1384,A873,1,75962,75962,1,1,32452
A1384,A2242,1,76175,76175,1,1,1540
A1384,A176,1,76169,76169,1,1,3328
A1384,A189,1,76234,76234,1,1,16260
A1384,A1124,1,75792,75792,1,1,19341
A615,A660,1,85190,85190,1,1,37547
A615,A87,1,85473,85473,1,1,17545
A615,A172,1,527,527,1,1,15707
A615,A65,1,1287,1287,1,1,15706
A615,A55,1,630,630,1,1,15698
A615,A775,1,1335,1335,1,1,15704
A615,A1561,1,86196,86196,1,1,6358
A615,A1604,1,1781,1781,1,1,15699
A615,A1487,1,2.72009e+006,2.72009e+006,1,1,2996
A615,A2021,1,1063,1063,1,1,15700
A615,A2461,1,1205,1205,1,1,15702
A615,A2342,1,547,547,1,1,15701
A615,A743,1,831,831,1,1,15703
A615,A488,1,1798,1798,1,1,15705
A257,A1823,1,5.88983e+006,5.88983e+006,1,1,33170
A257,A1738,1,5000,5000,1,1,39608
A257,A2121,1,1669,1669,1,1,21688
A257,A2365,1,13747,13747,1,1,1450
A1515,A2434,1,50019,50019,1,1,39014
A1515,A2115,1,50341,50341,1,1,29924
A1515,A924,1,50055,50055,1,1,13376
A2424,A1787,1,27320,27320,1,1,31269
A2424,A1346,1,27270,27270,1,1,22674
A2424,A409,1,27455,27455,1,1,14836
A1242,A1079,1,18019,18019,1,1,17036
A1242,A1033,1,17958,17958,1,1,12031
A1242,A1276,1,4.78753e+006,4.78753e+006,1,1,4821
A1242,A1101,1,5.21696e+006,5.21696e+006,1,1,1884
A2177,A1658,1,42238,42238,1,1,35480
A1157,A1493,1,88233,88233,1,1,28148
A1157,A800,1,87911,87911,1,1,5009
A1157,A1421,1,88071,88071,1,1,20188
A1157,A354,1,87672,87672,1,1,4144
A80,A738,1,8.77832e+006,8.77832e+006,1,1,30582
A80,A1284,1,67445,67445,1,1,8175
A80,A1912,1,67170,67170,1,1,17637
A80,A48,1,67488,67488,1,1,28174
A80,A485,1,67765,67765,1,1,12019
A327,A43,1,24961,24961,1,1,12242
A327,A1343,1,24878,24878,1,1,9943
A1776,A2079,1,57450,57450,1,1,33672
A1776,A1935,1,1000,1000,1,1,27228
A1776,A1484,1,1000,1000,1,1,331
A336,A348,1,683,683,1,1,37180
A336,A1106,1,656,656,1,1,37179
A336,A1098,1,1670,1670,1,1,37178
A336,A2144,1,915,915,1,1,37177
A336,A2153,1,59283,59283,1,1,1183
A336,A378,1,1000,1000,1,1,4255
A336,A562,1,58980,58980,1,1,12070
A336,A679,1,1847,1847,1,1,37176
A2019,A504,1,1471,1471,1,1,32962
A2019,A1248,1,11051,11051,1,1,22799
A2019,A2020,1,11162,11162,1,1,17372
A2019,A2407,1,322637,322637,1,1,17781
A2019,A805,1,5.13019e+006,5.13019e+006,1,1,17780
A2019,A2453,1,2.40945e+006,2.40945e+006,1,1,17778
A2019,A1815,1,6.10172e+006,6.10172e+006,1,1,17779
A1692,A569,1,9337,9337,1,1,23555
A1692,A2309,1,9447,9447,1,1,31173
A1692,A1258,1,9465,9465,1,1,20933
A1692,A388,1,1000,1000,1,1,4044
A1692,A1979,1,1000,1000,1,1,20128
A1692,A771,1,9402,9402,1,1,2627
A1692,A2440,1,9564,9564,1,1,20782
A1219,A2320,1,11739,11739,1,1,21596
A1219,A2418,1,11734,11734,1,1,1466
A1219,A862,1,2.68827e+006,2.68827e+006,1,1,3868
A1219,A282,1,11295,11295,1,1,15973
A1219,A220,1,11551,11551,1,1,14033
A1567,A287,1,63283,63283,1,1,34836
A1567,A2121,1,63415,63415,1,1,31602
A1567,A747,1,63338,63338,1,1,18724
A1567,A1559,1,63524,63524,1,1,16749
A1567,A1502,1,7.07684e+006,7.07684e+006,1,1,33461
A1567,A1471,1,63767,63767,1,1,1716
A1567,A222,1,63353,63353,1,1,2817
A1567,A71,1,63285,63285,1,1,6567
A1567,A1335,1,63066,63066,1,1,7266
A436,A1244,1,1000,1000,1,1,40134
A436,A1032,1,9.95614e+006,9.95614e+006,1,1,39213
A436,A779,1,70751,70751,1,1,35007
A436,A1777,1,70515,70515,1,1,4075
A1651,A47,1,56636,56636,1,1,39408
A1651,A836,1,56034,56034,1,1,33886
A1651,A2378,1,56248,56248,1,1,20526
A1651,A1700,1,56553,56553,1,1,10329
A364,A1953,1,94375,94375,1,1,16509
A364,A826,1,94062,94062,1,1,34282
A364,A577,1,5.63304e+006,5.63304e+006,1,1,1787
A2232,A2238,1,69714,69714,1,1,36738
A2232,A1925,1,69566,69566,1,1,18401
A2232,A1841,1,69645,69645,1,1,5979
A976,A1144,1,65072,65072,1,1,25930
A976,A1529,1,64759,64759,1,1,18821
A976,A951,1,65014,65014,1,1,6237
A976,A1720,1,64993,64993,1,1,1663
A521,A1483,1,64160,64160,1,1,34432
A521,A892,1,5.53525e+006,5.53525e+006,1,1,33450
A521,A761,1,64003,64003,1,1,31642
A1620,A11,1,58706,58706,1,1,17019
A1620,A638,1,58672,58672,1,1,5342
A1135,A318,1,20318,20318,1,1,28586
A2446,A9,1,7646,7646,1,1,37539
A2446,A2170,1,7371,7371,1,1,32110
A2446,A88,1,7479,7479,1,1,619
A2265,A1843,1,21892,21892,1,1,25330
A2265,A2090,1,7.95222e+006,7.95222e+006,1,1,26988
A2265,A1316,1,21529,21529,1,1,8608
A2265,A2437,1,21789,21789,1,1,5639
A2265,A1704,1,21935,21935,1,1,11671
A2265,A161,1,1.02698e+006,1.02698e+006,1,1,11986
A32,A1933,1,1.96824e+006,1.96824e+006,1,1,14938
A32,A2432,1,98572,98572,1,1,6409
A32,A262,1,98471,98471,1,1,25808
A32,A2038,1,98874,98874,1,1,740
A1472,A277,1,90582,90582,1,1,34887
A1472,A377,1,7.72188e+006,7.72188e+006,1,1,30889
A1472,A326,1,90324,90324,1,1,2945
A1472,A2040,1,2.13403e+006,2.13403e+006,1,1,11160
A1472,A628,1,90339,90339,1,1,15020
A1472,A1268,1,90844,90844,1,1,26293
A427,A933,1,8.66996e+006,8.66996e+006,1,1,27226
A427,A1954,1,65559,65559,1,1,21983
A427,A360,1,65696,65696,1,1,18546
A427,A146,1,65464,65464,1,1,6221
A1441,A1322,1,74344,74344,1,1,36868
A1441,A2326,1,74561,74561,1,1,1746
A1633,A2056,1,57510,57510,1,1,2840
A1633,A325,1,57605,57605,1,1,14369
A1633,A407,1,57291,57291,1,1,39381
A1633,A2000,1,57333,57333,1,1,37409
A1633,A46,1,8.91891e+006,8.91891e+006,1,1,24522
A2411,A1420,1,5.59813e+006,5.59813e+006,1,1,36078
A2411,A2050,1,20091,20091,1,1,1421
A2411,A1282,1,20055,20055,1,1,11121
A2411,A487,1,20238,20238,1,1,11299
A2411,A1469,1,1.55997e+006,1.55997e+006,1,1,16880
A2427,A2242,1,42936,42936,1,1,29965
A2427,A1216,1,42554,42554,1,1,8075
A2427,A2455,1,9.45582e+006,9.45582e+006,1,1,2310
A2427,A1058,1,3.02063e+006,3.02063e+006,1,1,2309
A2427,A660,1,2.26039e+006,2.26039e+006,1,1,2307
A2427,A2243,1,8.78742e+006,8.78742e+006,1,1,19713
A2427,A1100,1,42705,42705,1,1,344
A2427,A1303,1,42484,42484,1,1,1745
A2427,A2345,1,2.46409e+006,2.46409e+006,1,1,2308
A214,A1174,1,31158,31158,1,1,31346
A214,A561,1,31047,31047,1,1,9138
A214,A1586,1,31311,31311,1,1,6223
A214,A1364,1,30975,30975,1,1,3939
A1624,A2097,1,49253,49253,1,1,28457
A1624,A1805,1,49204,49204,1,1,10677
A1624,A2057,1,49846,49846,1,1,884
A683,A1642,1,46463,46463,1,1,37268
A683,A2051,1,46564,46564,1,1,24498
A683,A2435,1,1431,1431,1,1,29624
A683,A1819,1,46718,46718,1,1,938
A2005,A131,1,2.06392e+006,2.06392e+006,1,1,33168
A2005,A1830,1,1.04506e+006,1.04506e+006,1,1,22834
A2005,A122,1,1.67117e+006,1.67117e+006,1,1,3707
A2353,A2396,1,1054,1054,1,1,34622
A2353,A380,1,93982,93982,1,1,21074
A2353,A1453,1,94044,94044,1,1,7348
A1514,A1681,1,1105,1105,1,1,24376
A1514,A704,1,1.17856e+006,1.17856e+006,1,1,27109
A1514,A1058,1,59051,59051,1,1,10585
A1514,A765,1,58782,58782,1,1,1830
A899,A832,1,23685,23685,1,1,36861
A899,A94,1,2.05636e+006,2.05636e+006,1,1,31175
A899,A959,1,23357,23357,1,1,25099
A899,A1146,1,23125,23125,1,1,5330
A1908,A1160,1,1.51472e+006,1.51472e+006,1,1,36309
A1908,A1974,1,97142,97142,1,1,20168
A1908,A2125,1,96953,96953,1,1,10170
A1908,A1849,1,97224,97224,1,1,7317
A366,A2337,1,8.28064e+006,8.28064e+006,1,1,36249
A366,A420,1,1.73153e+006,1.73153e+006,1,1,1561
A366,A292,1,24132,24132,1,1,5523
A366,A2078,1,23934,23934,1,1,26316
A366,A355,1,24174,24174,1,1,35090
A1907,A832,1,62627,62627,1,1,27014
A1907,A263,1,62443,62443,1,1,23870
A1907,A589,1,4.32951e+006,4.32951e+006,1,1,3131
A1050,A1417,1,5000,5000,1,1,48345
A1579,A1356,1,936180,936180,1,1,33529
A1579,A1317,1,47088,47088,1,1,28912
A1579,A604,1,47076,47076,1,1,5386
A1579,A534,1,46722,46722,1,1,17652
A1579,A1097,1,47115,47115,1,1,24237
A1579,A715,1,46753,46753,1,1,11427
A1400,A1020,1,53136,53136,1,1,34442
A1400,A760,1,52853,52853,1,1,11290
A1400,A753,1,1681,1681,1,1,15119
A1400,A1198,1,52766,52766,1,1,17573
A1400,A1836,1,52806,52806,1,1,32121
A1274,A2242,1,2.00382e+006,2.00382e+006,1,1,32307
A1274,A298,1,84497,84497,1,1,28524
A1274,A219,1,84143,84143,1,1,11136
A1274,A481,1,84111,84111,1,1,1170
A1274,A129,1,84270,84270,1,1,21918
A1274,A743,1,83877,83877,1,1,39074
A1274,A1922,1,84168,84168,1,1,27723
A1586,A1212,1,318700,318700,1,1,35642
A1586,A564,1,16099,16099,1,1,40001
A1586,A2301,1,15895,15895,1,1,964
A1446,A1378,1,24959,24959,1,1,38992
A1446,A1276,1,24534,24534,1,1,29487
A1446,A1205,1,24704,24704,1,1,9932
A1446,A811,1,24388,24388,1,1,17150
A1446,A254,1,24683,24683,1,1,29350
A1446,A1290,1,1000,1000,1,1,11494
A1446,A518,1,24744,24744,1,1,17610
A324,A1731,1,25997,25997,1,1,39794
A324,A912,1,26203,26203,1,1,6447
A324,A1027,1,26348,26348,1,1,1025
A1084,A936,1,54797,54797,1,1,28410
A1084,A280,1,54762,54762,1,1,17190
A1084,A1150,1,1351,1351,1,1,13597
A1084,A1260,1,55024,55024,1,1,5676
A1237,A1055,1,59459,59459,1,1,37323
A1295,A1789,1,6.97511e+006,6.97511e+006,1,1,30726
A1295,A2464,1,51606,51606,1,1,26280
A1295,A81,1,5.48356e+006,5.48356e+006,1,1,32895
A1295,A1117,1,51625,51625,1,1,19057
A1411,A1747,1,35792,35792,1,1,35356
A1411,A1419,1,35682,35682,1,1,13766
A1411,A585,1,35428,35428,1,1,4888
A2287,A1327,1,83421,83421,1,1,24427
A2287,A2295,1,83359,83359,1,1,11395
A266,A1346,1,71623,71623,1,1,26758
A266,A497,1,71340,71340,1,1,21231
A266,A1323,1,1833,1833,1,1,21182
A266,A2253,1,71750,71750,1,1,978
A266,A686,1,71229,71229,1,1,4592
A266,A571,1,71789,71789,1,1,15810
A266,A2164,1,71733,71733,1,1,12758
A1227,A1926,1,54094,54094,1,1,5447
A1227,A410,1,6.09584e+006,6.09584e+006,1,1,3785
A1984,A275,1,68428,68428,1,1,24409
A1984,A268,1,67888,67888,1,1,10491
A2260,A279,1,80556,80556,1,1,34042
A2260,A557,1,3.23106e+006,3.23106e+006,1,1,35829
A2260,A642,1,80456,80456,1,1,7935
A2260,A1694,1,80481,80481,1,1,20252
A2260,A2436,1,6.75547e+006,6.75547e+006,1,1,5104
A2260,A1482,1,1971,1971,1,1,19252
A2260,A1299,1,1693,1693,1,1,19254
A2260,A532,1,80421,80421,1,1,997
A2260,A1449,1,1479,1479,1,1,19253
A2260,A251,1,1948,1948,1,1,19255
A2260,A1157,1,1479,1479,1,1,19256
A2260,A1679,1,80331,80331,1,1,23161
A829,A1045,1,5.53743e+006,5.53743e+006,1,1,30750
A829,A948,1,1.02612e+006,1.02612e+006,1,1,23285
A829,A353,1,41275,41275,1,1,22488
A829,A67,1,2.21323e+006,2.21323e+006,1,1,1543
A829,A143,1,41054,41054,1,1,11252
A829,A390,1,40982,40982,1,1,37943
A829,A566,1,40604,40604,1,1,2924
A829,A216,1,41129,41129,1,1,29272
A829,A1842,1,5.33416e+006,5.33416e+006,1,1,21260
A522,A2292,1,34612,34612,1,1,35431
A522,A1893,1,2.65096e+006,2.65096e+006,1,1,13084
A522,A1750,1,1812,1812,1,1,4467
A522,A786,1,1888,1888,1,1,4464
A522,A2295,1,1429,1429,1,1,4466
A522,A1324,1,1385,1385,1,1,4468
A522,A2183,1,1758,1758,1,1,4465
A522,A1123,1,749,749,1,1,4469
A522,A1912,1,1514,1514,1,1,4470
A522,A2119,1,589,589,1,1,4471
A522,A193,1,1069,1069,1,1,4472
A522,A1914,1,34660,34660,1,1,11919
A2230,A282,1,1833,1833,1,1,21185
A2230,A136,1,98748,98748,1,1,14822
A2230,A161,1,3.0056e+006,3.0056e+006,1,1,11987
A2038,A730,1,68776,68776,1,1,11926
A2038,A1917,1,68651,68651,1,1,31722
A2038,A1505,1,68350,68350,1,1,921
A2038,A2348,1,298216,298216,1,1,2066
A2038,A399,1,68827,68827,1,1,5508
A2038,A1607,1,68767,68767,1,1,8133
A2379,A554,1,23047,23047,1,1,9393
A2379,A632,1,23059,23059,1,1,1028
A292,A321,1,25944,25944,1,1,34857
A292,A1773,1,1785,1785,1,1,26327
A292,A1935,1,26130,26130,1,1,1969
A1857,A1252,1,14064,14064,1,1,37177
A1857,A252,1,1882,1882,1,1,29195
A1857,A178,1,14212,14212,1,1,3397
A1857,A1244,1,14289,14289,1,1,37401
A1857,A1671,1,2.97284e+006,2.97284e+006,1,1,9735
A1857,A2420,1,14004,14004,1,1,23197
A1857,A2372,1,14121,14121,1,1,23372
A1947,A1922,1,54330,54330,1,1,15409
A1947,A585,1,54374,54374,1,1,11939
A1947,A2469,1,54489,54489,1,1,10694
A1947,A2110,1,54547,54547,1,1,4919
A2416,A532,1,89662,89662,1,1,38789
A2416,A761,1,89816,89816,1,1,35170
A2416,A800,1,9.59226e+006,9.59226e+006,1,1,34255
A2416,A1225,1,9.6317e+006,9.6317e+006,1,1,7289
A2416,A728,1,1000,1000,1,1,24748
A2416,A1419,1,90273,90273,1,1,27853
A2416,A2075,1,90113,90113,1,1,39022
A2416,A2131,1,89975,89975,1,1,8895
A1568,A2040,1,39845,39845,1,1,38009
A1568,A1540,1,39705,39705,1,1,8809
A1568,A1221,1,39658,39658,1,1,10948
A1568,A656,1,39757,39757,1,1,26973
A1568,A33,1,7.99295e+006,7.99295e+006,1,1,14921
A798,A2304,1,83630,83630,1,1,32356
A798,A2413,1,83525,83525,1,1,7218
A798,A1084,1,1351,1351,1,1,13596
A798,A1178,1,83727,83727,1,1,15445
A798,A2465,1,83681,83681,1,1,29531
A2363,A495,1,85627,85627,1,1,19545
A2363,A181,1,85887,85887,1,1,8349
A2363,A1085,1,85807,85807,1,1,1029
A2160,A615,1,79247,79247,1,1,38899
A2160,A1513,1,79229,79229,1,1,32695
A2160,A2040,1,79241,79241,1,1,25041
A2160,A1824,1,79148,79148,1,1,10469
A306,A831,1,18250,18250,1,1,1678
A306,A1358,1,18348,18348,1,1,10779
A306,A1723,1,18354,18354,1,1,31042
A306,A1455,1,1180,1180,1,1,21787
A306,A1072,1,18665,18665,1,1,20416
A1022,A2281,1,60101,60101,1,1,30749
A1022,A136,1,59925,59925,1,1,1900
A1022,A1397,1,9.72651e+006,9.72651e+006,1,1,18601
A1022,A465,1,60539,60539,1,1,7985
A1022,A377,1,60263,60263,1,1,20970
A1312,A1720,1,4553,4553,1,1,29581
A1312,A2120,1,4502,4502,1,1,28766
A1312,A742,1,4524,4524,1,1,25163
A1312,A44,1,4351,4351,1,1,24899
A1312,A1610,1,1000,1000,1,1,31574
A1312,A2328,1,4659,4659,1,1,5563
A1312,A206,1,4989,4989,1,1,31656
A1312,A570,1,4701,4701,1,1,21657
A1312,A299,1,4552,4552,1,1,7810
A1312,A399,1,7.10097e+006,7.10097e+006,1,1,14601
A1664,A140,1,59804,59804,1,1,36826
A1664,A1219,1,59912,59912,1,1,1034
A1664,A1052,1,59928,59928,1,1,37880
A1664,A1383,1,60066,60066,1,1,19322
A1664,A424,1,59860,59860,1,1,28305
A1664,A793,1,1000,1000,1,1,36164
A1892,A484,1,45150,45150,1,1,32969
A1892,A2259,1,45143,45143,1,1,31321
A1892,A1562,1,45780,45780,1,1,4734
A1892,A1165,1,45897,45897,1,1,5829
A1892,A314,1,1000,1000,1,1,12303
A1892,A1905,1,5000,5000,1,1,31242
A2034,A1628,1,829319,829319,1,1,20849
A2034,A1368,1,1810,1810,1,1,18868
A2034,A1102,1,1827,1827,1,1,18867
A2034,A49,1,1262,1262,1,1,18860
A2034,A116,1,1987,1987,1,1,18859
A2034,A1732,1,37884,37884,1,1,16613
A2034,A1724,1,5.26748e+006,5.26748e+006,1,1,14343
A2034,A2316,1,1469,1469,1,1,18862
A2034,A609,1,1212,1212,1,1,18861
A2034,A941,1,1940,1940,1,1,18863
A2034,A135,1,667,667,1,1,18864
A2034,A706,1,1769,1769,1,1,18865
A2034,A1493,1,1778,1778,1,1,18866
A2383,A595,1,66979,66979,1,1,33377
A2383,A317,1,6.80194e+006,6.80194e+006,1,1,31584
A2383,A1839,1,67015,67015,1,1,16163
A2383,A1508,1,67161,67161,1,1,8257
A2383,A2278,1,67424,67424,1,1,11617
A2383,A1514,1,6.22227e+006,6.22227e+006,1,1,14691
A2383,A1400,1,1681,1681,1,1,15118
A512,A1180,1,97964,97964,1,1,22149
A512,A1806,1,1023,1023,1,1,15653
A512,A2217,1,97606,97606,1,1,7516
A338,A1828,1,1000,1000,1,1,30434
A338,A2198,1,70971,70971,1,1,1584
A782,A1280,1,2680,2680,1,1,36139
A782,A2413,1,2707,2707,1,1,27485
A782,A2286,1,1111,1111,1,1,1125
A782,A2125,1,924,924,1,1,1118
A782,A256,1,1945,1945,1,1,1117
A782,A621,1,1345,1345,1,1,1115
A782,A505,1,3228,3228,1,1,18812
A782,A1332,1,1856,1856,1,1,1119
A782,A788,1,1004,1004,1,1,1124
A782,A1681,1,1527,1527,1,1,1116
A782,A2153,1,1271,1271,1,1,1120
