tx_id,sender,receiver,amount,timestamp,device_id,location,tx_type,status,label
6135,A1830,A893,1122781,24538,D89,Ladakh,transfer,failed,1
6136,A1830,A811,4481599,24539,D129,London,transfer,success,1
6137,A271,A2018,56008,24545,D82,Mumbai,payment,success,0
6138,A316,A1311,2284,24550,D292,Pakistan,withdrawal,success,0
6139,A1017,A620,23371,24557,D166,Pakistan,payment,success,0
6140,A2090,A389,719,24558,D55,Singapore,transfer,success,0
6141,A297,A2288,70693,24568,D140,Delhi,transfer,success,0
6142,A1238,A2269,70135,24576,D196,Singapore,transfer,success,0
6143,A1997,A2464,33195,24583,D5,Delhi,payment,success,0
6144,A1097,A789,943,24592,D145,Singapore,transfer,success,1
6145,A1097,A104,1196,24593,D18,Singapore,transfer,success,1
6146,A1097,A2265,730,24594,D25,Singapore,transfer,success,1
6147,A1097,A1389,1271,24595,D114,Singapore,transfer,success,1
6148,A1097,A1398,1813,24596,D266,Singapore,transfer,success,1
6149,A2423,A2418,81576,24599,D241,Delhi,withdrawal,success,0
6150,A967,A281,29328,24602,D74,Mumbai,payment,success,0
6151,A308,A659,35245,24603,D169,Pakistan,payment,success,0
6152,A1058,A591,73598,24611,D281,London,withdrawal,success,0
6153,A1625,A651,7254,24620,D235,Singapore,withdrawal,success,0
6154,A706,A1593,34253,24626,D257,Delhi,transfer,success,0
6155,A1773,A1514,7000444,24630,D182,Ladakh,transfer,success,1
6156,A1601,A1452,94989,24632,D14,Bangalore,withdrawal,success,0
6157,A1170,A2354,32950,24634,D31,Mumbai,transfer,success,0
6158,A1623,A1191,36579,24643,D292,Ladakh,payment,success,0
6159,A2165,A1580,75606,24648,D173,Mumbai,transfer,success,0
6160,A927,A95,62447,24651,D203,London,transfer,success,0
6161,A2264,A2004,51212,24656,D131,Mumbai,withdrawal,success,0
6162,A1488,A2008,82674,24666,D137,Ladakh,payment,success,0
6163,A2065,A55,90501,24675,D166,Dubai,withdrawal,success,0
6164,A1144,A577,88935,24679,D243,London,withdrawal,success,0
6165,A1570,A1528,6390381,24682,D101,Bangalore,transfer,failed,1
6166,A1570,A1518,6959068,24683,D73,Ladakh,transfer,failed,1
6167,A1570,A1785,2738688,24684,D72,Dubai,transfer,failed,1
6168,A1570,A1698,9040880,24685,D121,Mumbai,transfer,success,1
6169,A945,A1042,16383,24685,D273,Dubai,payment,success,0
6170,A135,A660,94207,24693,D157,Pakistan,withdrawal,success,0
6171,A331,A2037,448651,24694,D216,Dubai,transfer,success,1
6172,A533,A2037,9462926,24695,D152,Dubai,transfer,success,1
6173,A1487,A2037,297562,24696,D69,Dubai,transfer,success,1
6174,A1584,A2037,9586464,24697,D147,Dubai,transfer,success,1
6175,A1096,A2037,7630903,24698,D115,Dubai,transfer,success,1
6176,A1137,A392,84681,24700,D145,Dubai,transfer,success,0
6177,A507,A2166,56981,24704,D219,Ladakh,payment,success,0
6178,A1053,A1928,82675,24711,D221,Singapore,withdrawal,success,0
6179,A7,A2259,1305,24713,D_SHARED_4,Dubai,transfer,success,1
6180,A2259,A944,1305,24714,D_SHARED_5,Dubai,transfer,success,1
6181,A944,A2087,1305,24715,D_SHARED_2,Dubai,transfer,success,1
6182,A2087,A1026,1305,24716,D_SHARED_4,Dubai,transfer,success,1
6183,A1026,A7,1305,24717,D_SHARED_1,Dubai,transfer,success,1
6184,A1831,A1921,93797,24715,D244,London,transfer,success,0
6185,A2423,A926,2175631,24720,D_SHARED_2,Dubai,transfer,success,1
6186,A549,A1081,2150078,24721,D_SHARED_2,Dubai,transfer,success,1
6187,A1475,A2018,8001039,24722,D_SHARED_2,Dubai,transfer,success,1
6188,A1848,A744,7650309,24723,D_SHARED_2,Dubai,transfer,success,1
6189,A1869,A1034,6075330,24724,D_SHARED_2,Dubai,transfer,success,1
6190,A197,A676,4866,24728,D263,Delhi,transfer,success,0
6191,A2156,A1266,7247453,24730,D18,Dubai,transfer,success,1
6192,A944,A2386,52426,24737,D274,Ladakh,transfer,success,0
6193,A1169,A1893,43753,24738,D287,Dubai,payment,success,0
6194,A2361,A1002,1000,24746,D_SHARED_1,Dubai,transfer,success,1
6195,A1002,A2416,1000,24747,D_SHARED_1,Dubai,transfer,success,1
6196,A2416,A728,1000,24748,D_SHARED_1,Dubai,transfer,success,1
6197,A728,A2361,1000,24749,D_SHARED_1,Dubai,transfer,success,1
6198,A536,A224,26642,24755,D206,London,payment,success,0
6199,A1720,A1943,52151,24760,D170,Bangalore,withdrawal,success,0
6200,A280,A2130,47132,24768,D244,Dubai,transfer,success,0
6201,A322,A921,12841,24775,D102,Mumbai,withdrawal,success,0
6202,A2400,A554,11200,24781,D98,Ladakh,transfer,success,0
6203,A1795,A709,17081,24790,D35,Dubai,transfer,success,0
6204,A876,A2025,64666,24800,D293,Pakistan,payment,success,0
6205,A2390,A1553,12232,24804,D65,Bangalore,withdrawal,success,0
6206,A1961,A2270,93908,24812,D133,Mumbai,transfer,success,0
6207,A96,A400,1023,24813,D92,Singapore,transfer,success,1
6208,A96,A2067,1335,24814,D214,Singapore,transfer,success,1
6209,A96,A2442,618,24815,D203,Singapore,transfer,success,1
6210,A96,A747,1154,24816,D44,Singapore,transfer,success,1
6211,A96,A1319,1500,24817,D166,Singapore,transfer,success,1
6212,A1038,A2387,99160,24823,D22,Pakistan,withdrawal,success,0
6213,A1447,A2109,8116035,24832,D94,Singapore,transfer,success,1
6214,A1982,A1201,62428,24835,D93,Singapore,payment,success,0
6215,A527,A1219,80172,24841,D150,Pakistan,payment,success,0
6216,A2402,A1904,20942,24843,D257,Delhi,withdrawal,success,0
6217,A1049,A843,3943006,24849,D168,London,transfer,success,1
6218,A1898,A1529,36373,24853,D290,Pakistan,payment,success,0
6219,A533,A1590,69001,24857,D240,Delhi,withdrawal,success,0
6220,A848,A286,51862,24865,D300,Delhi,withdrawal,success,0
6221,A1927,A1956,33478,24867,D38,Dubai,withdrawal,success,0
6222,A123,A1692,27500,24870,D157,Pakistan,payment,success,0
6223,A1610,A1689,60555,24875,D98,London,withdrawal,success,0
6224,A370,A1882,10894,24880,D123,Mumbai,transfer,success,0
6225,A2050,A1004,88382,24886,D182,Mumbai,transfer,success,0
6226,A808,A1585,48590,24889,D221,Mumbai,withdrawal,success,0
6227,A1335,A2180,54131,24892,D152,Bangalore,withdrawal,success,0
6228,A1312,A44,4351,24899,D195,Delhi,withdrawal,success,0
6229,A721,A2141,52574,24900,D254,Bangalore,withdrawal,success,0
6230,A1890,A1582,35710,24910,D213,Mumbai,withdrawal,success,0
6231,A1659,A969,34635,24920,D21,Bangalore,withdrawal,success,0
6232,A1808,A1368,62339,24927,D223,Pakistan,withdrawal,success,0
6233,A261,A2479,69095,24928,D156,Delhi,payment,success,0
6234,A68,A253,85708,24935,D202,Dubai,transfer,success,0
6235,A1593,A1061,71551,24941,D158,Ladakh,payment,success,0
6236,A228,A1231,66305,24950,D56,Mumbai,withdrawal,success,0
6237,A1010,A2476,61327,24958,D118,London,payment,success,0
6238,A669,A2440,5837,24961,D79,London,payment,success,0
6239,A251,A1371,78719,24969,D81,Mumbai,payment,success,0
6240,A152,A1943,66443,24978,D170,Mumbai,withdrawal,success,0
6241,A1334,A1198,31179,24988,D249,Pakistan,payment,success,0
6242,A2351,A1013,533580,24989,D101,Singapore,transfer,success,1
6243,A528,A1602,25451,24991,D285,Ladakh,payment,success,0
6244,A1023,A1780,44585,24992,D188,Dubai,transfer,success,0
6245,A343,A555,97865,24998,D35,Singapore,transfer,success,0
6246,A1695,A349,14455,25008,D116,London,payment,success,0
6247,A2458,A642,69924,25014,D245,London,transfer,success,0
6248,A2009,A106,58055,25023,D100,Delhi,transfer,success,0
6249,A727,A2492,2036,25032,D66,Bangalore,transfer,success,0
6250,A2160,A2040,79241,25041,D295,Mumbai,payment,success,0
6251,A2452,A1680,22599,25045,D81,Mumbai,withdrawal,success,0
6252,A2044,A1090,50608,25050,D8,Bangalore,payment,success,0
6253,A1864,A619,77122,25056,D185,Singapore,transfer,success,0
6254,A202,A2156,38574,25065,D226,Pakistan,withdrawal,success,0
6255,A1272,A1437,59292,25073,D147,Delhi,withdrawal,success,0
6256,A1311,A2170,42132,25075,D114,London,transfer,success,0
6257,A2278,A1723,68261,25076,D92,Singapore,payment,success,0
6258,A2410,A869,29227,25084,D129,Singapore,withdrawal,success,0
6259,A1544,A795,91886,25093,D205,Pakistan,payment,success,0
6260,A899,A959,23357,25099,D132,Delhi,payment,success,0
6261,A2352,A1673,14605,25107,D218,Pakistan,withdrawal,success,0
6262,A1763,A698,66275,25110,D59,Mumbai,transfer,success,0
6263,A1189,A847,51075,25113,D268,Delhi,payment,success,0
6264,A473,A1309,1583600,25119,D149,Delhi,transfer,success,1
6265,A1707,A109,82242,25124,D245,Pakistan,withdrawal,success,0
6266,A2407,A1994,80240,25126,D97,London,payment,success,0
6267,A1299,A2379,15719,25127,D286,Mumbai,payment,success,0
6268,A950,A1593,82918,25135,D95,Bangalore,withdrawal,success,0
6269,A2147,A1845,80481,25144,D82,London,withdrawal,success,0
6270,A1419,A1484,58339,25154,D132,Ladakh,payment,success,0
6271,A2462,A1599,62189,25159,D208,London,payment,success,0
6272,A1312,A742,4524,25163,D195,Delhi,payment,success,0
6273,A647,A326,86203,25168,D244,Ladakh,transfer,success,0
6274,A1865,A1821,48988,25177,D197,Mumbai,withdrawal,success,0
6275,A1922,A1361,48994,25187,D253,Dubai,withdrawal,success,0
6276,A166,A117,8250,25190,D166,Delhi,payment,success,0
6277,A2255,A1493,7298,25194,D277,Delhi,transfer,success,0
6278,A276,A2342,54410,25200,D155,Ladakh,payment,success,0
6279,A552,A423,3161662,25207,D120,Dubai,transfer,success,1
6280,A1012,A423,928293,25208,D209,Dubai,transfer,success,1
6281,A1378,A423,3972029,25209,D104,Dubai,transfer,success,1
6282,A1524,A423,3267447,25210,D189,Dubai,transfer,success,1
6283,A1935,A423,5264261,25211,D300,Dubai,transfer,success,1
6284,A641,A2064,1000,25216,D_SHARED_1,Dubai,transfer,success,1
6285,A2064,A762,1000,25217,D_SHARED_1,Dubai,transfer,success,1
6286,A762,A492,1000,25218,D_SHARED_1,Dubai,transfer,success,1
6287,A492,A641,1000,25219,D_SHARED_1,Dubai,transfer,success,1
6288,A1,A2152,56147,25226,D97,Dubai,withdrawal,success,0
6289,A1333,A1928,11747,25234,D24,Delhi,withdrawal,success,0
6290,A1905,A1741,9218,25242,D199,Singapore,transfer,success,0
6291,A1867,A900,63327,25252,D281,Singapore,payment,success,0
6292,A2332,A2047,57881,25259,D64,Ladakh,withdrawal,success,0
6293,A46,A227,40494,25265,D68,Bangalore,withdrawal,success,0
6294,A576,A2461,15017,25266,D293,Mumbai,transfer,success,0
6295,A112,A335,84960,25276,D220,Bangalore,withdrawal,success,0
6296,A605,A1658,14636,25279,D230,Bangalore,transfer,success,0
6297,A1416,A1187,50984,25287,D122,Delhi,withdrawal,success,0
6298,A496,A278,22720,25293,D212,London,payment,success,0
6299,A2258,A1812,93765,25299,D258,Mumbai,withdrawal,success,0
6300,A2418,A2266,82757,25301,D163,Pakistan,withdrawal,success,0
6301,A2052,A1246,50455,25302,D260,Singapore,transfer,success,0
6302,A1494,A802,97718,25311,D201,London,transfer,success,0
6303,A1520,A137,50163,25318,D239,Bangalore,payment,success,0
6304,A187,A1675,51980,25320,D29,Delhi,payment,success,0
6305,A2191,A438,1953160,25323,D276,Mumbai,transfer,success,1
6306,A2265,A1843,21892,25330,D278,Pakistan,payment,success,0
6307,A920,A1843,452,25339,D79,Singapore,transfer,success,0
6308,A2350,A699,40929,25344,D44,Dubai,payment,success,0
6309,A2168,A1524,70097,25348,D111,Delhi,withdrawal,success,0
6310,A2056,A837,93684,25353,D117,Pakistan,payment,success,0
6311,A2195,A1617,25575,25361,D111,Ladakh,payment,success,0
6312,A1945,A1970,1000,25368,D_SHARED_1,Dubai,transfer,success,1
6313,A1970,A1522,1000,25369,D_SHARED_1,Dubai,transfer,success,1
6314,A1522,A1434,1000,25370,D_SHARED_1,Dubai,transfer,success,1
6315,A1434,A1945,1000,25371,D_SHARED_1,Dubai,transfer,success,1
6316,A998,A1340,39445,25378,D281,London,withdrawal,success,0
6317,A536,A1450,26822,25386,D206,London,payment,success,0
6318,A2184,A2057,41796,25387,D71,Singapore,payment,success,0
6319,A866,A1404,90891,25396,D298,Delhi,withdrawal,success,0
6320,A1936,A611,14876,25401,D24,Delhi,transfer,success,0
6321,A351,A1515,47776,25402,D35,Delhi,payment,success,0
6322,A479,A1664,3573,25407,D206,Dubai,payment,success,0
6323,A1789,A366,3874929,25409,D_SHARED_4,Dubai,transfer,success,1
6324,A1166,A69,4622098,25410,D_SHARED_4,Dubai,transfer,success,1
6325,A1805,A1460,755725,25411,D_SHARED_4,Dubai,transfer,success,1
6326,A173,A170,5232734,25412,D_SHARED_4,Dubai,transfer,success,1
6327,A1376,A2261,5047845,25413,D_SHARED_4,Dubai,transfer,success,1
6328,A2269,A2406,55845,25410,D250,London,transfer,success,0
6329,A153,A1575,5203872,25418,D158,Dubai,transfer,failed,1
6330,A153,A1361,7333333,25419,D179,Delhi,transfer,failed,1
6331,A153,A923,6605985,25420,D109,Dubai,transfer,failed,1
6332,A153,A1653,4913832,25421,D250,Bangalore,transfer,success,1
6333,A1333,A2089,12222,25421,D24,Delhi,withdrawal,success,0
6334,A265,A1216,84710,25425,D95,Singapore,withdrawal,success,0
6335,A1667,A1645,92599,25435,D127,Delhi,payment,success,0
6336,A2248,A75,35991,25439,D282,Pakistan,withdrawal,success,0
6337,A428,A1236,54515,25442,D100,Pakistan,withdrawal,success,0
6338,A2057,A1835,3536011,25450,D38,Ladakh,transfer,failed,1
6339,A2057,A57,9898425,25451,D257,Mumbai,transfer,failed,1
6340,A2057,A1631,6816437,25452,D274,Mumbai,transfer,failed,1
6341,A2057,A913,299040,25453,D118,Singapore,transfer,success,1
6342,A740,A2251,39020,25457,D165,Mumbai,payment,success,0
6343,A1334,A1070,6859528,25458,D198,Bangalore,transfer,success,1
6344,A458,A635,48626,25464,D212,London,transfer,success,0
6345,A2051,A1854,72818,25472,D269,Delhi,transfer,success,0
6346,A2393,A1453,21740,25475,D52,Dubai,payment,success,0
6347,A2275,A246,14698,25480,D108,London,transfer,success,0
6348,A904,A367,15058,25488,D17,Mumbai,payment,success,0
6349,A707,A1568,83579,25489,D256,Bangalore,payment,success,0
6350,A1710,A1364,38129,25494,D217,Delhi,payment,success,0
6351,A1163,A1414,70797,25497,D143,Ladakh,withdrawal,success,0
6352,A1171,A1512,34415,25504,D45,Mumbai,withdrawal,success,0
6353,A2073,A1987,87030,25505,D200,Singapore,transfer,success,0
6354,A2243,A788,74851,25506,D214,Ladakh,withdrawal,success,0
6355,A712,A1947,16235,25509,D194,Delhi,transfer,success,0
6356,A496,A1274,22217,25517,D212,London,transfer,success,0
6357,A508,A780,46826,25520,D98,Singapore,payment,success,0
6358,A354,A2282,26310,25526,D74,Pakistan,withdrawal,success,0
6359,A1475,A1412,79092,25531,D101,Delhi,transfer,success,0
6360,A1119,A543,3649,25541,D289,Ladakh,payment,success,0
6361,A2217,A2062,1000,25547,D_SHARED_1,Dubai,transfer,success,1
6362,A2062,A253,1000,25548,D_SHARED_1,Dubai,transfer,success,1
6363,A253,A2092,1000,25549,D_SHARED_1,Dubai,transfer,success,1
6364,A2092,A2217,1000,25550,D_SHARED_1,Dubai,transfer,success,1
6365,A2153,A705,91668,25552,D7,Ladakh,payment,success,0
6366,A771,A842,50801,25554,D185,Pakistan,withdrawal,success,0
6367,A2169,A432,63183,25564,D102,Ladakh,transfer,success,0
6368,A1849,A1014,80956,25571,D211,Mumbai,payment,success,0
6369,A1760,A1799,82163,25579,D278,Bangalore,payment,success,0
6370,A2076,A2084,51966,25589,D135,Ladakh,payment,success,0
6371,A1876,A1206,76785,25598,D78,Singapore,withdrawal,success,0
6372,A299,A825,75774,25608,D57,Singapore,transfer,success,0
6373,A1068,A2473,85757,25615,D84,Pakistan,withdrawal,success,0
6374,A1732,A1799,61831,25621,D73,Delhi,transfer,success,0
6375,A846,A1982,1421,25625,D8,Singapore,transfer,success,1
6376,A846,A1399,998,25626,D155,Singapore,transfer,success,1
6377,A846,A169,924,25627,D284,Singapore,transfer,success,1
6378,A846,A2188,953,25628,D97,Singapore,transfer,success,1
6379,A846,A818,708,25629,D164,Singapore,transfer,success,1
6380,A846,A393,1548,25630,D9,Singapore,transfer,success,1
6381,A1146,A2215,90867,25627,D190,Dubai,transfer,success,0
6382,A2203,A239,862,25631,D238,Singapore,withdrawal,success,0
6383,A1497,A795,12925,25640,D164,Ladakh,transfer,success,0
6384,A988,A2308,8728,25646,D130,London,payment,success,0
6385,A355,A1301,81771,25650,D290,Dubai,transfer,success,0
6386,A51,A2049,55541,25657,D94,Dubai,payment,success,0
6387,A1681,A716,3944,25658,D287,Delhi,payment,success,0
6388,A2479,A540,19289,25666,D173,Mumbai,payment,success,0
6389,A1003,A1382,60895,25668,D195,Singapore,payment,success,0
6390,A1185,A136,5000,35671,D40,Singapore,transfer,success,1
6391,A2384,A2034,83912,25677,D239,London,withdrawal,success,0
6392,A264,A153,67942,25687,D212,Ladakh,withdrawal,success,0
6393,A1732,A2175,61546,25693,D73,Delhi,withdrawal,success,0
6394,A381,A1603,65564,25697,D186,Dubai,transfer,success,0
6395,A1930,A803,904675,25702,D270,London,transfer,success,1
6396,A810,A2370,300249,25710,D100,Delhi,transfer,success,1
6397,A636,A108,25360,25720,D58,Delhi,transfer,success,0
6398,A1976,A30,76460,25727,D102,Bangalore,withdrawal,success,0
6399,A2104,A1337,53125,25732,D97,Mumbai,transfer,success,0
6400,A936,A2183,82792,25736,D224,London,payment,success,0
6401,A849,A709,18158,25739,D295,Ladakh,payment,success,0
6402,A1020,A2256,4961787,25740,D251,London,transfer,failed,1
6403,A1020,A1195,3938122,25741,D44,Pakistan,transfer,failed,1
6404,A1020,A1276,6056801,25742,D138,Ladakh,transfer,failed,1
6405,A1020,A2237,874395,25743,D30,Ladakh,transfer,success,1
6406,A1105,A1756,99271,25750,D180,Mumbai,payment,success,0
6407,A2144,A992,30780,25757,D31,Ladakh,withdrawal,success,0
6408,A1378,A2229,65314,25758,D167,Bangalore,withdrawal,success,0
6409,A56,A2048,7312,25766,D176,Pakistan,withdrawal,success,0
6410,A390,A319,1128720,25770,D161,Singapore,transfer,success,1
6411,A2050,A10,87534,25776,D182,Mumbai,transfer,success,0
6412,A1536,A1723,13936,25780,D218,Delhi,transfer,success,0
6413,A127,A372,63924,25782,D219,Pakistan,transfer,success,0
6414,A1781,A682,12565,25788,D299,Delhi,transfer,success,0
6415,A1589,A1132,79970,25798,D106,London,payment,success,0
6416,A929,A947,75757,25805,D64,Dubai,withdrawal,success,0
6417,A32,A262,98471,25808,D221,Bangalore,transfer,success,0
6418,A1209,A1297,7803359,25816,D129,Delhi,transfer,failed,1
6419,A1209,A1370,1847845,25817,D294,London,transfer,failed,1
6420,A1209,A119,9296013,25818,D38,Delhi,transfer,failed,1
6421,A1209,A24,5582125,25819,D212,Ladakh,transfer,success,1
6422,A645,A1709,14177,25820,D294,Mumbai,transfer,success,0
6423,A978,A1481,32541,25828,D45,Pakistan,payment,success,0
6424,A116,A615,34650,25830,D234,Bangalore,payment,success,0
6425,A1338,A1735,1000,25832,D_SHARED_1,Dubai,transfer,success,1
6426,A1735,A89,1000,25833,D_SHARED_1,Dubai,transfer,success,1
6427,A89,A691,1000,25834,D_SHARED_1,Dubai,transfer,success,1
6428,A691,A1338,1000,25835,D_SHARED_1,Dubai,transfer,success,1
6429,A792,A1501,27779,25837,D181,Pakistan,payment,success,0
6430,A1233,A2376,41211,25845,D110,Delhi,payment,success,0
6431,A2032,A2021,91537,25849,D179,Bangalore,transfer,success,0
6432,A2141,A2147,70427,25855,D244,Dubai,withdrawal,success,0
6433,A405,A1956,86605,25864,D265,Singapore,payment,success,0
6434,A666,A1078,1946417,25866,D81,Singapore,transfer,success,1
6435,A1493,A1251,83016,25875,D2,Ladakh,withdrawal,success,0
6436,A1925,A1081,17021,25879,D18,Pakistan,withdrawal,success,0
6437,A1648,A2446,91429,25880,D2,Bangalore,withdrawal,success,0
6438,A1949,A21,67385,25881,D154,Bangalore,payment,success,0
6439,A372,A2020,53455,25882,D46,Ladakh,transfer,success,0
6440,A1852,A874,29554,25884,D23,Singapore,transfer,success,0
6441,A360,A1864,50948,25893,D71,Pakistan,payment,success,0
6442,A1729,A1064,81145,25903,D198,Ladakh,transfer,success,0
6443,A1300,A1191,17420,25905,D205,Delhi,payment,success,0
6444,A843,A1111,2894638,25907,D156,Mumbai,transfer,success,1
6445,A1938,A1299,57377,25909,D141,Bangalore,withdrawal,success,0
6446,A592,A1126,8258,25916,D288,Pakistan,transfer,success,0
6447,A1204,A518,47117,25917,D172,Pakistan,transfer,success,0
6448,A1072,A1640,23371,25924,D198,Pakistan,transfer,success,0
6449,A976,A1144,65072,25930,D31,Bangalore,payment,success,0
6450,A1740,A1175,4313866,25936,D167,Dubai,transfer,success,1
6451,A772,A1175,3919603,25937,D51,Dubai,transfer,success,1
6452,A1775,A1175,4535594,25938,D298,Dubai,transfer,success,1
6453,A1289,A1175,160309,25939,D221,Dubai,transfer,success,1
6454,A139,A1175,5428845,25940,D148,Dubai,transfer,success,1
6455,A1949,A427,3754262,25938,D149,London,transfer,success,1
6456,A992,A431,92816,25945,D4,London,withdrawal,success,0
6457,A187,A1981,52276,25955,D29,Delhi,withdrawal,success,0
6458,A1540,A220,84927,25961,D20,Dubai,transfer,success,0
6459,A1162,A2001,5141340,25966,D_SHARED_3,Dubai,transfer,success,1
